genero,jornada,zona,estado_civil,ocupacion,nivel_de_formacion,medio_de_transporte,municipio_direccion,tipo_programa,programa,eps,edad,estrato,semestre_periodo,estrato_imputado,transporte_imputado,edad_imputada,anio_matricula,estado,desercion
Masculino,NOCHE,Urbana,Unión libre,Empleado,Media,Moto,Envigado,Tecnico Laboral,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,Salud Total EPS,29,2,2,0,0,0,2017.0,Graduado,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN HERRAMIENTAS TICS MEDIO,Sin registro,58,3,2,1,1,0,2020.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Sin registro,Sin registro,Transporte público,Envigado,Tecnico Laboral,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,Sin registro,31,3,1,0,1,0,2014.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Medellín,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),EPS Sura,23,2,2,0,0,0,2016.0,Graduado,0
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Bicicleta,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,18,3,2,0,0,0,2020.0,Inactivo,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Salud Total EPS,26,2,1,0,0,0,2019.0,Graduado,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,15,3,2,0,0,0,2021.0,Inactivo,0
Femenino,DIURNA,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Extension,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,EPS Sura,27,2,2,0,0,0,2020.0,Activo,0
Femenino,NOCHE,Rural,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),EPS Sura,30,2,2,0,0,0,2017.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Itagui,Tecnico Laboral,31T-TÉCNICO LABORAL EN SISTEMAS (Estudiantes Antiguos),Sin registro,31,2,2,0,0,0,2015.0,Graduado,0
Masculino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Medellín,Extension,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,Sin registro,18,2,2,1,1,0,2020.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Bicicleta,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,SISBEN,23,2,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Urbana,Unión libre,Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Saludcoop EPS  Organismo Cooperativo,39,3,2,0,1,0,2015.0,Inactivo,1
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,31,3,2,1,1,0,2021.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Sin registro,Sin registro,A pie,Envigado,Tecnico Laboral,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,EPS Sura,19,3,2,0,0,0,2021.0,Sancionado,1
Femenino,MEDIA TÉCNICA,Urbana,Sin registro,Estudiante básica,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Policía Nacional,16,3,2,0,0,0,2020.0,Inactivo,0
Femenino,DIURNA,Rural,Soltero(a),Desempleado,Pregrado,A pie,Envigado,Tecnico Laboral,22T-TÉCNICO LABORAL EN MARKETING DIGITAL,SISBEN,39,3,1,0,0,0,2020.0,Aplazamiento Semestre,0
Femenino,NOCHE,Urbana,Separado(a),Empleado,Básica secundaria,A pie,Envigado,Tecnico Laboral,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,EPS Sura,38,2,2,0,0,0,2020.0,Sancionado,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),SISBEN,27,3,2,0,1,0,2015.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Desempleado,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,27,3,1,0,0,0,2017.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Desempleado,Básica secundaria,Otro,Envigado,Tecnico Laboral,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),Sin registro,31,3,1,0,0,0,2017.0,Sancionado,1
Masculino,DIURNA,Rural,Soltero(a),Estudiante superior,Media,Transporte público,Medellín,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Cafesalud  EPS,22,3,2,0,0,0,2018.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Estudiante básica,Básica secundaria,Transporte público,Envigado,Tecnico Laboral,04T-TÉCNICO LABORAL AUXILIAR EN SEGURIDAD Y PREVENCIÓN  DE RIESGOS LABORALES (Estudiantes Antiguos),EPS Sura,26,2,2,0,0,0,2016.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),Salud Total EPS,45,2,2,0,0,0,2020.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Desempleado,Media,Transporte público,Envigado,Tecnico Laboral,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,SISBEN,16,2,1,0,0,0,2022.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Pregrado,Transporte público,Envigado,Tecnico Laboral,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,EPS Sura,42,3,2,0,0,0,2016.0,Inactivo,1
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN EXCEL AVANZADO,Sin registro,46,3,2,1,1,0,2020.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Básica secundaria,A pie,Envigado,Tecnico Laboral,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,Coomeva EPS,28,3,2,0,0,0,2017.0,Graduado,0
Femenino,MEDIA TÉCNICA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Medellín,Media Tecnica,MEDIA TÉCNICA TECNICO LABORAL AUXILIAR ADMINISTRATIVO CON ENFASIS EN SISTEMAS,Sin registro,24,2,1,1,1,0,2016.0,Graduado,0
Masculino,NOCHE,Rural,Soltero(a),Independiente,Media,Transporte público,Envigado,Tecnico Laboral,TÉCNICO LABORAL EN ELECTRÓNICA Y ELECTRICIDAD AUTOMOTRIZ,Sin registro,26,2,2,0,0,0,2017.0,Egresado,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Bicicleta,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,26,2,1,0,0,0,2019.0,Graduado,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Sanidad Militar,16,3,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,CURSO EXTENSIÓN EXCEL,Sin registro,33,3,1,1,1,0,2019.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Sin registro,22,2,1,0,0,0,2019.0,Inactivo,1
Femenino,DIURNA,Sin registro,Soltero(a),Sin registro,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA CONTAC CENTER,Sin registro,23,3,1,0,1,0,2014.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Moto,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,Cafesalud  EPS,24,3,1,0,0,0,2016.0,Inactivo,1
Femenino,MEDIA TÉCNICA,Rural,Soltero(a),Estudiante básica,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,15,3,2,0,0,0,2021.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Sin registro,37,2,2,0,1,0,2016.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Sin registro,24,2,2,0,1,0,2016.0,Cancelado,1
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,Sin registro,29,3,2,1,1,0,2020.0,Activo,0
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante superior,Básica secundaria,Transporte público,Envigado,Media Tecnica,MEDIA TECNICA TECNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,EPS Sura,21,2,1,0,0,0,2018.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Savia Salud,57,3,1,0,0,0,2019.0,Sancionado,1
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Moto,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,26,3,2,0,0,1,2021.0,Inactivo,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Pregrado,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Sin registro,33,3,1,0,0,0,2018.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,31T-TÉCNICO LABORAL EN SISTEMAS (Estudiantes Antiguos),EPS Sura,24,3,2,0,1,0,2015.0,Inactivo,1
Femenino,NOCHE,Urbana,Casado(a),Independiente,Media,Transporte público,Envigado,Tecnico Laboral,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,Coomeva EPS,39,2,1,0,0,0,2021.0,Activo,0
Masculino,DIURNA,Urbana - rural,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Salud Total EPS,24,4,2,0,1,0,2015.0,Inactivo,1
Femenino,DIURNA,Urbana,Unión libre,Empleado,Media,Transporte público,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),EPS Sura,38,3,1,0,0,0,2018.0,Aplazamiento Semestre,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Moto,Envigado,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),Coomeva EPS,21,3,1,0,0,0,2019.0,Sancionado,1
Femenino,NOCHE,Urbana,Separado(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,11T-TÉCNICO LABORAL EN AUXILIAR CONTABLE (Solo Estudiantes Antiguos),EPS Sura,47,3,1,0,0,0,2020.0,Aplazamiento Semestre,1
Masculino,NOCHE,Urbana,Soltero(a),Desempleado,Media,Transporte público,Envigado,Tecnico Laboral,16T-TÉCNICO LABORAL EN ELECTRICISTA,Sin registro,23,3,1,0,0,0,2022.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Sin registro,A pie,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,EPS Sura,20,2,1,0,0,0,2021.0,Inactivo,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),EPS Sura,20,3,1,0,0,0,2019.0,Graduado,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante superior,Sin registro,A pie,Medellín,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,17,3,2,0,0,0,2020.0,Inactivo,0
Masculino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,16,3,2,0,0,0,2021.0,Activo,0
Femenino,NOCHE,Urbana,Unión libre,Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,30,3,1,0,1,0,2015.0,Graduado,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,28,3,2,1,1,0,2021.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Moto,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,35,3,1,0,0,0,2016.0,Graduado,0
Masculino,NOCHE,Urbana,Unión libre,Independiente,Media,Moto,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),EPS Sura,37,3,2,0,0,0,2018.0,Cancelado,1
Masculino,DIURNA,Rural,Soltero(a),Estudiante superior,Media,Transporte público,Heliconia,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),MEDIMAS,20,1,2,0,0,0,2019.0,Cancelado,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,03T-TÉCNICO LABORAL AUXILIAR EN LOGÍSTICA,EPS Sura,25,2,1,0,0,0,2019.0,Sancionado,1
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Básica secundaria,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,EPS Sura,16,2,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Urbana,Soltero(a),Desempleado,Media,A pie,Envigado,Tecnico Laboral,16T-TÉCNICO LABORAL EN ELECTRICISTA,Nueva Promotora de Salud - Nueva EPS,23,4,1,0,0,0,2022.0,Activo,0
Femenino,MEDIA TÉCNICA,Urbana - rural,Soltero(a),Estudiante básica,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Coomeva EPS,15,4,2,0,0,0,2021.0,Inactivo,0
Femenino,NOCHE,Urbana - rural,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,21T-TÉCNICO LABORAL EN MANTENIMIENTO DE COMPUTADORES Y REDES LOCALES DE DATOS,SISBEN,20,2,1,0,0,0,2022.0,Activo,0
Femenino,DIURNA,Urbana,Unión libre,Independiente,Media,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Savia Salud,26,2,1,0,0,0,2018.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,Sin registro,37,4,1,0,1,0,2015.0,Graduado,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),Nueva Promotora de Salud - Nueva EPS,19,2,1,0,0,0,2019.0,Inactivo,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Sin registro,25,2,2,1,1,0,2016.0,Graduado,0
Masculino,NOCHE,Urbana,Separado(a),Estudiante superior,Media,Moto,Envigado,Tecnico Laboral,09T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO,EPS Sura,48,2,1,0,0,0,2022.0,Activo,0
Masculino,MEDIA TÉCNICA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TECNICA TECNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Sin registro,21,3,1,1,1,0,2018.0,Cancelado,1
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,24T-TÉCNICO LABORAL EN MECANICA AUTOMOTRIZ (Estudiantes Antiguos),Sin registro,32,3,1,0,1,0,2016.0,Inactivo,1
Femenino,NOCHE,Urbana,Casado(a),Empleado,Pregrado,Transporte público,Envigado,Tecnico Laboral,28T-TÉCNICO LABORAL EN PANADERIA (Estudiantes Antiguos),Sin registro,56,3,2,0,0,0,2016.0,Inactivo,1
Masculino,DIURNA,Urbana,Soltero(a),Sin registro,Sin registro,Transporte público,Itagui,Tecnico Laboral,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,Sin registro,26,3,1,0,1,0,2014.0,Graduado,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Básica secundaria,Transporte público,Medellín,Media Tecnica,MEDIA TÉCNICA MECÁNICA MOTOS,EPS Sura,18,2,1,0,0,0,2020.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,06T-TÉCNICO LABORAL EN ATENCIÓN Y CUIDADO AL ADULTO MAYOR EN EL DOMICILIO,SISBEN,50,3,2,0,1,0,2016.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Empleado,Básica secundaria,Moto,La Estrella,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Colsanitas,26,2,2,0,0,1,2016.0,Graduado,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Itagui,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,55,3,2,1,1,0,2020.0,Activo,0
Masculino,MEDIA TÉCNICA,Urbana,Sin registro,Estudiante superior,Sin registro,A pie,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,SISBEN,17,1,2,0,0,0,2021.0,Inactivo,0
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,06T-TÉCNICO LABORAL EN ATENCIÓN Y CUIDADO AL ADULTO MAYOR EN EL DOMICILIO,EPS Sura,47,3,2,0,0,0,2019.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,A pie,Envigado,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),Nueva Promotora de Salud - Nueva EPS,21,2,1,0,0,0,2019.0,Graduado,0
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,24,2,1,0,0,0,2020.0,Graduado,0
Femenino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN - BIOSEGURIDAD,Sin registro,58,3,2,1,1,0,2020.0,Activo,0
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Básica secundaria,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Policía Nacional,16,2,2,0,0,0,2020.0,Inactivo,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,TÉCNICO LABORAL EN ELECTRÓNICA Y ELECTRICIDAD AUTOMOTRIZ,EPS Sura,30,2,1,0,1,0,2015.0,Graduado,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,A pie,Medellín,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),EPS Sura,22,3,2,0,0,0,2018.0,Sancionado,1
Masculino,DIURNA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Extension,EXTENSIÓN MANIPULACIÓN DE ALIMENTOS,Sin registro,42,3,2,1,1,0,2020.0,Activo,0
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Coomeva EPS,23,3,2,0,1,0,2016.0,Inactivo,1
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Extension,CURSO EXTENSIÓN EXCEL,EPS Sura,46,1,1,0,0,0,2019.0,Inactivo,1
Femenino,MEDIA TÉCNICA,Sin registro,Sin registro,Sin registro,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA TECNICO LABORAL AUXILIAR ADMINISTRATIVO CON ENFASIS EN SISTEMAS,Sin registro,24,2,1,1,1,0,2018.0,Cancelado,1
Femenino,NOCHE,Urbana,Soltero(a),Desempleado,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),SISBEN,21,2,2,0,0,0,2020.0,Inactivo,1
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Básica secundaria,Transporte público,Medellín,Media Tecnica,MEDIA TÉCNICA TECNICO LABORAL AUXILIAR ADMINISTRATIVO CON ENFASIS EN SISTEMAS,Salud Total EPS,19,2,1,0,0,0,2018.0,Desertor,1
Femenino,MEDIA TÉCNICA,Urbana,Soltero(a),Estudiante básica,Sin registro,Transporte público,Envigado,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Salud Total EPS,16,2,2,0,0,0,2021.0,Inactivo,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,10T-TÉCNICO LABORAL EN AUXILIAR ADMINISTRATIVO CON ÉNFASIS EN SISTEMAS (Solo Estudiantes Antiguos),EPS Sura,30,2,2,0,0,0,2019.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Pregrado,Transporte público,Envigado,Tecnico Laboral,19T-TÉCNICO LABORAL EN GASTRONOMIA INTERNACIONAL,Sin registro,35,3,1,0,1,0,2016.0,Cancelado,1
Masculino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,26T-TÉCNICO LABORAL EN MECÁNICA DE MOTOS  (Estudiantes Antiguos),Sin registro,26,2,2,0,1,0,2015.0,Inactivo,1
Masculino,NOCHE,Rural,Soltero(a),Estudiante básica,Básica secundaria,Transporte público,Envigado,Tecnico Laboral,17T-TÉCNICO LABORAL EN ENTRENAMIENTO DEPORTIVO,Suramericana,23,2,2,0,0,0,2017.0,Cancelado,1
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Moto,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,Cafesalud  EPS,29,3,1,0,0,0,2018.0,Sancionado,1
Femenino,MEDIA TÉCNICA,Rural,Sin registro,Sin registro,Sin registro,Transporte público,Retiro,Media Tecnica,MEDIA TÉCNICA - ORIENTACIÓN VOCACIONAL,Sin registro,17,1,2,0,0,0,2020.0,Inactivo,0
Femenino,NOCHE,Urbana,Soltero(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,12T-TÉCNICO LABORAL EN AUXILIAR DE RECURSO HUMANO,Nueva Promotora de Salud - Nueva EPS,31,3,1,0,0,0,2021.0,Sancionado,1
Femenino,NOCHE,Urbana,Casado(a),Empleado,Media,Transporte público,Envigado,Tecnico Laboral,14T-TÉCNICO LABORAL EN CONTABILIDAD,EPS Sura,53,3,1,0,0,0,2021.0,Activo,0
Masculino,NOCHE,Urbana,Soltero(a),Estudiante superior,Media,Transporte público,Envigado,Tecnico Laboral,TÉCNICO LABORAL EN ELECTRÓNICA Y ELECTRICIDAD AUTOMOTRIZ,Sin registro,34,3,2,0,1,0,2016.0,Graduado,0
Femenino,DIURNA,Urbana,Soltero(a),Estudiante superior,Media,Moto,Envigado,Tecnico Laboral,01T-TÉCNICO LABORAL AUXILIAR DE TALENTO HUMANO,EPS Sura,19,3,1,0,0,0,2019.0,Inactivo,1
Femenino,NOCHE,Urbana,Casado(a),Desempleado,Pregrado,Moto,Envigado,Tecnico Laboral,06T-TÉCNICO LABORAL EN ATENCIÓN Y CUIDADO AL ADULTO MAYOR EN EL DOMICILIO,Sin registro,41,3,1,0,0,0,2019.0,Inactivo,1
Femenino,NOCHE,Rural,Soltero(a),Independiente,Básica secundaria,Transporte público,Envigado,Tecnico Laboral,02T-TÉCNICO LABORAL AUXILIAR EN GESTIÓN DOCUMENTAL,EPS Sura,30,2,1,0,0,0,2020.0,Cancelado,1
Masculino,NOCHE,Urbana - rural,Soltero(a),Estudiante superior,Pregrado,Moto,Envigado,Tecnico Laboral,TÉCNICO LABORAL EN ELECTRÓNICA Y ELECTRICIDAD AUTOMOTRIZ,Servimedicos,27,3,1,0,0,0,2015.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Empleado,Media,Bicicleta,Envigado,Tecnico Laboral,27T-TÉCNICO LABORAL EN MERCADEO Y VENTAS (Estudiantes Antiguos),Salud Total EPS,45,3,1,0,0,0,2014.0,Graduado,0
Masculino,NOCHE,Urbana,Soltero(a),Independiente,Media,A pie,Envigado,Tecnico Laboral,15T-TÉCNICO LABORAL EN ELECTRICIDAD (Estudiantes Antiguos),Caprecom,35,3,2,0,0,0,2017.0,Inactivo,1
